name_a,name_b,severity,mechanism,source,url
valsartan,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
valsartan,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
valsartan,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
valsartan,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
valsartan,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
valsartan,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
valsartan,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
olmesartan,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
olmesartan,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
olmesartan,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
olmesartan,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
olmesartan,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
olmesartan,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
olmesartan,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
olmesartan,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
candesartan,ibuprofen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
candesartan,diclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
candesartan,naproxen,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
candesartan,aceclofenac,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
candesartan,mefenamic acid,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
candesartan,nimesulide,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
candesartan,indomethacin,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
candesartan,piroxicam,moderate,"NSAIDs reduce prostaglandin-mediated renal blood flow, blunting antihypertensive effect and risking acute kidney injury.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
furosemide,ibuprofen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
furosemide,diclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
furosemide,naproxen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
furosemide,aceclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
furosemide,mefenamic acid,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
furosemide,nimesulide,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
furosemide,indomethacin,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
furosemide,piroxicam,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
torsemide,ibuprofen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
torsemide,diclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
torsemide,naproxen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
torsemide,aceclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
torsemide,mefenamic acid,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
torsemide,nimesulide,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
torsemide,indomethacin,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
torsemide,piroxicam,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
bumetanide,ibuprofen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
bumetanide,diclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
bumetanide,naproxen,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
bumetanide,aceclofenac,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
bumetanide,mefenamic acid,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
bumetanide,nimesulide,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
bumetanide,indomethacin,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
bumetanide,piroxicam,moderate,NSAIDs blunt the natriuretic/diuretic effect and can precipitate acute kidney injury via reduced renal prostaglandin synthesis.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
doxycycline,aluminium hydroxide,moderate,"Divalent cations chelate tetracyclines in the gut, reducing oral absorption.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aluminium+hydroxide
doxycycline,magnesium hydroxide,moderate,"Divalent cations chelate tetracyclines in the gut, reducing oral absorption.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=magnesium+hydroxide
doxycycline,calcium carbonate,moderate,"Divalent cations chelate tetracyclines in the gut, reducing oral absorption.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=calcium+carbonate
tetracycline,aluminium hydroxide,moderate,"Divalent cations chelate tetracyclines in the gut, reducing oral absorption.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aluminium+hydroxide
